Byte	frequency
0	0.6349828937515761
1	0.6260751233155698
2	0.6275767012055774
3	0.620965369530038
4	0.6248151619188202
5	0.6234454649474154
6	0.6188629698806426
7	0.6223385544307426
8	0.6178226094461663
9	0.6291788530146769
10	0.614875149780037
11	0.6259198857149145
12	0.6167476153695112
13	0.6238357846448102
14	0.6251147060781359
15	0.6289080446019774
16	0.6075862759629601
17	0.6189959178044646
18	0.6168714802030616
19	0.6270230163702836
20	0.611775977607907
21	0.6210339626801084
22	0.622779476769729
23	0.6261110124845445
24	0.609280814939497
25	0.6255538750524644
26	0.6243995671339297
27	0.6290448785434443
28	0.6250358191580104
29	0.6342197572194838
30	0.6303385511983429
31	0.6333627761817953
32	0.6010313988511572
33	0.6146895154875868
34	0.6136181737666309
35	0.623758666495838
36	0.6008723879514343
37	0.6306566131325066
38	0.6184884557325453
39	0.6304355008580153
40	0.5967486682740385
41	0.622404370598108
42	0.6214433863970987
43	0.6309814741303756
44	0.6203116274032879
45	0.6354809504897272
46	0.637894066829785
47	0.6334351090142082
48	0.6204671612408155
49	0.6285137403168636
50	0.6156070966406851
51	0.6335664057786526
52	0.6102963047406104
53	0.6371083478708167
54	0.6294058694007233
55	0.6288834037459397
56	0.6082089357054727
57	0.6330398116628956
58	0.6214516208002963
59	0.6372853150681386
60	0.6237310904901235
61	0.6412200750515783
62	0.6286925788376059
63	0.6392666844396953
64	0.6250704079246817
65	0.6288679268371363
66	0.6157945861285843
67	0.6365782244300789
68	0.6053852139829271
69	0.6217989350164663
70	0.6269373806472086
71	0.6429166491323249
72	0.603345986685274
73	0.6268485374411965
74	0.6096457186922385
75	0.638538570867931
76	0.6171071710643733
77	0.6313199251921907
78	0.6345760055351929
79	0.646966990601993
80	0.6055923016473435
81	0.6277048272073015
82	0.6133560822208981
83	0.6373196427394543
84	0.599380438618793
85	0.6289975491875981
86	0.6288610534017867
87	0.6403132139953954
88	0.6073202118668608
89	0.6305411642520133
90	0.6300849411793122
91	0.6447490386265973
92	0.6176639211727329
93	0.6358251895177248
94	0.6346097818072682
95	0.6442375340986751
96	0.6185883615781573
97	0.6285533036428923
98	0.6105051705546413
99	0.6416902198463607
100	0.613159521159375
101	0.6324913034071423
102	0.6171600188448377
103	0.6539327294242427
104	0.6108837696243696
105	0.6320847599165309
106	0.6127323930910206
107	0.6449305291358698
108	0.6154130641414477
109	0.6413745258005421
110	0.6314479287940291
111	0.6491591516470812
112	0.6191379178078992
113	0.6278554103154893
114	0.6180537903386685
115	0.6452538488612751
116	0.6182206560667814
117	0.6364332778486612
118	0.6266322810059439
119	0.6512073822994582
120	0.6275311093296666
121	0.6334585414128518
122	0.6259662396213795
123	0.6436585740480342
124	0.632570806953704
125	0.6436984385862932
126	0.6430320626182088
127	0.6610730184012431
128	0.9032774674874263
129	0.6418604141966309
130	0.6380370655327624
131	0.6272696915120739
132	0.6435761958939615
133	0.6130051185273849
134	0.6298597594690007
135	0.6264381355483662
136	0.6686274191636179
137	0.6121875600810214
138	0.6389462336963447
139	0.621324113558099
140	0.6346458034452013
141	0.6297349079664375
142	0.622722434472167
143	0.6246522853120305
144	0.6607571349041533
145	0.613874591930895
146	0.6183232109922032
147	0.6071099851737464
148	0.6256651182289579
149	0.608048893301864
150	0.6243809116512903
151	0.6184520179685524
152	0.6432307331888728
153	0.6143655675626568
154	0.6285353174489633
155	0.6188245863625609
156	0.6318862004801483
157	0.6143505869522979
158	0.6208651000694421
159	0.6265008972505761
160	0.7034787734382444
161	0.6218668217441167
162	0.6542987719716796
163	0.6073181611671084
164	0.6344127956846435
165	0.6025075672403711
166	0.6165932340318495
167	0.6126626784673104
168	0.6268864706229149
169	0.609856608111804
170	0.6191847019103841
171	0.6121891225891547
172	0.6406893389354128
173	0.616765487193865
174	0.6423841583802617
175	0.6518248081483097
176	0.6558388297956443
177	0.641478455173603
178	0.6336684357464635
179	0.6340016912115738
180	0.6439433153962844
181	0.6208083957507216
182	0.6341117375849769
183	0.6327347893093066
184	0.6413854438214462
185	0.6357387791415352
186	0.6559080946216584
187	0.6201850636670502
188	0.6497131481928181
189	0.6370156784365699
190	0.6396534099462433
191	0.6433813697376566
192	0.6321073540012607
193	0.6422720506709199
194	0.6556898194867038
195	0.6261039356305557
196	0.675051985529321
197	0.6474774954358228
198	0.630702704992542
199	0.6261261327480575
200	0.6380724295151458
201	0.6596910068519134
202	0.6255253497951957
203	0.6126287401914741
204	0.6247939045818297
205	0.636519445628249
206	0.6416621612808588
207	0.6220340856838231
208	0.6252097902776189
209	0.6170579860689446
210	0.6512490918529482
211	0.6185043855336348
212	0.6434121574191078
213	0.6196177509172913
214	0.6240458678730976
215	0.6199730371584827
216	0.652607218142351
217	0.6253429389871629
218	0.6295197529093917
219	0.613537423102749
220	0.6246882942199794
221	0.6225356357809411
222	0.6292517257584964
223	0.6254980367641139
224	0.6413695931937603
225	0.6590063559911781
226	0.6344209120383597
227	0.6445042564326565
228	0.6488085848025839
229	0.6654884991267094
230	0.648710138461321
231	0.6400422270909815
232	0.6339521325743028
233	0.6435076707169084
234	0.616784194293117
235	0.632627594048087
236	0.6313035473982773
237	0.6591913298288232
238	0.6443942773366909
239	0.6633761338469601
240	0.6527406950493323
241	0.6249684661074655
242	0.6495764387222378
243	0.6516328738190243
244	0.6694239474553454
245	0.6280326186096825
246	0.6262550947645161
247	0.643706288584575
248	0.6643437833355851
249	0.633109213220244
250	0.6303645308405954
251	0.6339242541060328
252	0.6255622436502546
253	0.6315111618781453
254	0.635712621083856
255	0.6388897223142754
