Byte	frequency
212	0.23054222955531808
213	0.19924772475430685
214	0.29272481985546206
215	0.20106926139720002
216	0.2143854740102112
217	0.21274097331741848
218	0.21295250329980728
219	0.19889287951436554
220	0.19009824087245691
221	0.1975759961029441
222	0.1750588957253221
223	0.22954262869668096
224	0.23798367925840558
225	0.29074113110728816
226	0.2263120625020467
227	0.23686539515438512
228	0.26684002422659314
229	0.31376896462637033
230	0.22866952572947272
231	0.22180579740188489
232	0.26408739728824815
233	0.2973348930613568
234	0.19857975229629418
235	0.20995879829791889
236	0.2848035898363916
237	0.24461769331275798
238	0.2751138762515004
239	0.28070939689976737
240	0.2530214085107538
241	0.19769088193651382
242	0.28334679289782655
243	0.26657570009295034
244	0.28686417463403063
245	0.24788315578109818
246	0.22703992464290526
247	0.21716406378877826
248	0.20426456960593414
249	0.23344570786005087
250	0.20403773060623373
251	0.1942941658511512
252	0.20261151576819136
253	0.20414691218270703
254	0.1955737568041083
255	0.22688106590485527
