Byte	CorrelationStrength
0	0.6633938655230918
1	0.7522874928691772
2	0.7644923636535719
3	0.7699243813972287
4	0.7637929877986164
5	0.7769615534492288
6	0.7665577585031893
7	0.8016047759005345
8	0.7903584696329833
9	0.7981156812514303
10	0.8104408034158999
11	0.7954690583243241
12	0.7870128316980812
13	0.8034509261074874
14	0.8132174980293573
15	0.818561031513056
16	0.7864894132024493
17	0.7939346553491052
18	0.8028014138185322
19	0.8189696127613755
20	0.7970147073866581
21	0.8045733192756732
22	0.8114709457555634
23	0.8106262366533395
24	0.8083928324840455
25	0.8202697878251722
26	0.8159321954188565
27	0.8280794323908977
28	0.82922267717932
29	0.8344617066962521
30	0.8333891157729029
31	0.803433540488282
32	0.7719272369501629
33	0.8082504147979902
34	0.8263148819266845
35	0.8094839728849011
36	0.7985728179532617
37	0.8018940238577087
38	0.8258341656933088
39	0.8195228158231836
40	0.8139631530787051
41	0.8195924786096312
42	0.8302754699961251
43	0.824657684040443
44	0.8109436924723594
45	0.8153738338774383
46	0.8290231361000348
47	0.8383174725367478
48	0.8082031462055349
49	0.8222504159011866
50	0.8205100158251961
51	0.8351258257923705
52	0.8192622265202176
53	0.8032919059743188
54	0.7929840021576631
55	0.8295119140779231
56	0.8360619973789329
57	0.8423776748210083
58	0.8359521228954396
59	0.8359793543127005
60	0.8449143892144154
61	0.8132251284774331
62	0.8461047136204043
63	0.8287956647622334
64	0.7378782541239234
65	0.830854370689904
66	0.8463866005453133
67	0.7836046102053987
68	0.8254519226825915
69	0.8385928747213173
70	0.8374786841929637
71	0.7777870082291776
72	0.8211644396046992
73	0.8449113314016982
74	0.8329479711247215
75	0.8416272306185896
76	0.8407224252906498
77	0.847901901063338
78	0.8495722852977297
79	0.8345726075040052
80	0.8175623337874781
81	0.8416901472910653
82	0.8221494007477581
83	0.8519810899286888
84	0.840331864675526
85	0.8386381511499769
86	0.8286291130625282
87	0.8349988193884149
88	0.8158353900511529
89	0.8391502465106283
90	0.8270526882332009
91	0.8323849389702846
92	0.8411792830367991
93	0.8486120997651223
94	0.8562385260354901
95	0.8242414960211761
96	0.8140752219659239
97	0.8502843563717735
98	0.8404186290833685
99	0.849381851695147
100	0.8366842476279606
101	0.8411146649742541
102	0.8446261609956639
103	0.836357755748596
104	0.8258994070272057
105	0.84056736929441
106	0.8422567694075951
107	0.8305080929404911
108	0.8334654162815652
109	0.8332590298669637
110	0.8421587903889433
111	0.8285046895858231
112	0.8328148575420111
113	0.8497709147143797
114	0.8439847502711789
115	0.8382341005837872
116	0.8377862960773436
117	0.8400549574918127
118	0.8409097040197846
119	0.8202600639623712
120	0.8339831218076371
121	0.8241412084689347
122	0.8233020271449996
123	0.8022016739431577
124	0.7998961110521379
125	0.7818607335801305
126	0.7184581718335402
127	0.621435064219346
128	0.16933418659283223
129	0.6849195627903423
130	0.7275647702729577
131	0.752369765864488
132	0.7575485972292708
133	0.782546077431886
134	0.7592047094060909
135	0.8023699665761669
136	0.7769477219161209
137	0.7961647318741335
138	0.7598753772911753
139	0.7990343667438424
140	0.7888232513250709
141	0.7936859003704247
142	0.8169818746474511
143	0.8129923814319413
144	0.7762777127043372
145	0.8034813105821703
146	0.7947636530768798
147	0.8201525500261747
148	0.8118036451112514
149	0.820467957669734
150	0.8009749293467172
151	0.8041651661047439
152	0.7775166572233577
153	0.811698489019692
154	0.7878819715995963
155	0.8146688004632288
156	0.8167541005686487
157	0.8181581892407631
158	0.8350795445170969
159	0.8045748233342438
160	0.5815032589426175
161	0.8076868234762125
162	0.7789980290259807
163	0.805376469033318
164	0.8042132851104575
165	0.8121171990687939
166	0.8185605353453834
167	0.815671559333829
168	0.7825928892994758
169	0.795708716126797
170	0.8186135731086829
171	0.8125117806865864
172	0.77118657539892
173	0.7778254185605742
174	0.7648612086064784
175	0.8004648159087044
176	0.7332583649158246
177	0.7571417918543464
178	0.7595267294266163
179	0.7618150390314614
180	0.7382269297603095
181	0.7701329628496802
182	0.7894335855183559
183	0.770455382828825
184	0.7906676007167822
185	0.8072499233905945
186	0.7766000130314092
187	0.8162226313039076
188	0.7672100718536344
189	0.755007496117544
190	0.8140162805423024
191	0.7652678580570036
192	0.6923614630472329
193	0.7648069299815612
194	0.7791734588695587
195	0.7700278365799555
196	0.7651254700953873
197	0.7644090081785813
198	0.7562895937253948
199	0.7928923446056632
200	0.7637692961227196
201	0.7722853518459982
202	0.7942782298140972
203	0.811302742058447
204	0.7874135037756013
205	0.7860700965005383
206	0.7988068993384443
207	0.7321589863050824
208	0.7794346053275553
209	0.8215336574669332
210	0.7662726453457422
211	0.7686110726840766
212	0.769457770444682
213	0.800752275245693
214	0.7072751801445379
215	0.7989307386027998
216	0.7856145259897888
217	0.7872590266825815
218	0.7870474967001928
219	0.8011071204856345
220	0.809901759127543
221	0.8024240038970558
222	0.8249411042746778
223	0.7704573713033191
224	0.7620163207415945
225	0.7092588688927117
226	0.7736879374979533
227	0.7631346048456149
228	0.7331599757734067
229	0.6862310353736296
230	0.7713304742705276
231	0.7781942025981153
232	0.735912602711752
233	0.7026651069386434
234	0.8014202477037058
235	0.7900412017020811
236	0.7151964101636085
237	0.755382306687242
238	0.7248861237484997
239	0.7192906031002325
240	0.7469785914892461
241	0.802309118063486
242	0.7166532071021733
243	0.7334242999070496
244	0.7131358253659694
245	0.7521168442189019
246	0.7729600753570947
247	0.7828359362112217
248	0.7957354303940658
249	0.7665542921399491
250	0.7959622693937662
251	0.805705834148849
252	0.7973884842318086
253	0.7958530878172929
254	0.8044262431958916
255	0.7731189340951446
