Byte	frequency
0	0.34652624172691604
1	0.31251596735066967
2	0.31027130867548053
3	0.3005692202473301
4	0.31173997980219365
5	0.29536927653188555
6	0.2955687453288975
7	0.28523937859754184
8	0.31222694580331595
9	0.28859152367205676
10	0.2910333017052505
11	0.28378095584174146
12	0.3004874346947003
13	0.281685213305065
14	0.28242592250178705
15	0.2662396795461571
16	0.3169195603521073
17	0.3229760896753382
18	0.2833246719930269
19	0.2734597286305964
20	0.32633335303003574
21	0.2746655433867416
22	0.2805098706331701
23	0.27026629760651744
24	0.2991764693788439
25	0.29746032314887566
26	0.2790897773589185
27	0.2694961080749446
28	0.2892306432223339
29	0.2694885341636481
30	0.270654845238528
31	0.24967548105644938
32	0.32584936268733017
33	0.28948599339005177
34	0.28786087393741344
35	0.2784526499919416
36	0.2885158416859608
37	0.27579981644876933
38	0.2796379897405685
39	0.26686812291375217
40	0.2946957828932566
41	0.27803525590186445
42	0.287592347108888
43	0.2697502482777079
44	0.2824736942485103
45	0.27150522965453133
46	0.2712876963365928
47	0.2498859618898086
48	0.31222988879007213
49	0.27620383215659905
50	0.27768288137026903
51	0.2733730578168292
52	0.28241459460643226
53	0.26733105343449787
54	0.2715481515964041
55	0.25562533932151543
56	0.28715217906356133
57	0.2655661348548075
58	0.2677751806149042
59	0.2604104150952053
60	0.27346161347143033
61	0.25794886273203266
62	0.2533678655369631
63	0.23024051182449798
64	0.3319087347925617
65	0.2960812630973723
66	0.2904367435104125
67	0.27956185452076576
68	0.29191996680381216
69	0.27742063824144847
70	0.2795638489979985
71	0.26942228822276854
72	0.30208665611000296
73	0.28075787893506915
74	0.2807860743697099
75	0.27174402143278015
76	0.2939689866410303
77	0.269258795655065
78	0.2638567879280757
79	0.25042089174956594
80	0.30290001120928917
81	0.2691158858207519
82	0.26831201544520783
83	0.2568251498592517
84	0.27510509357509944
85	0.25953184797072526
86	0.265352440767829
87	0.25276731009534165
88	0.2836378373211507
89	0.26173374492161433
90	0.26292390752724665
91	0.25030962926951716
92	0.27117017963548434
93	0.2498379623410753
94	0.2526082709699238
95	0.23228245747405993
96	0.31073888241287756
97	0.2743979522696528
98	0.2695741892640067
99	0.25757087881304996
100	0.2690027564880467
101	0.25387813376820323
102	0.2633658531593655
103	0.24962305419860376
104	0.2795316244263264
105	0.25800811401513185
106	0.2596010916954495
107	0.2546973850801096
108	0.2653056535113171
109	0.24696132971588558
110	0.2437193895921011
111	0.23336200879060134
112	0.28923593585332263
113	0.25549085397697724
114	0.2510798456115335
115	0.24183447696300878
116	0.2533175467225059
117	0.24157800260236076
118	0.2429177358212422
119	0.23720348222811422
120	0.26434693342788473
121	0.300237094197581
122	0.24057695972520374
123	0.2252784006382409
124	0.24190940880620623
125	0.22030293686031344
126	0.25433690676528603
127	0.5236864042629703
128	0.956852733526215
129	0.42890457529930476
130	0.44989951363103614
131	0.33064212706795604
132	0.400200148318496
133	0.33020199104668074
134	0.32368151241445753
135	0.31664897138309805
136	0.34950926517696235
137	0.31917990586176537
138	0.3553045719368608
139	0.3073508118515543
140	0.31624398667258435
141	0.3018901920993463
142	0.30192906086709187
143	0.28744978786161973
144	0.3366041865914028
145	0.2993911713395557
146	0.3003178844725101
147	0.28638312324197074
148	0.30933867711763213
149	0.2832432156579125
150	0.2893997722660139
151	0.2753456444368859
152	0.31035961722515637
153	0.2883656327975261
154	0.29416879702293813
155	0.2726307993400049
156	0.29782495313642493
157	0.27491773288897803
158	0.2748744649219288
159	0.255988201009263
160	0.335023041546909
161	0.35748654182664014
162	0.2987417391062386
163	0.28124260958466546
164	0.2965668664028028
165	0.2802277257936091
166	0.28365514590845475
167	0.2702024542130611
168	0.3081935726712759
169	0.2852875577704291
170	0.2878496660161807
171	0.2754767637645406
172	0.3562999874515466
173	0.27356496515223344
174	0.2736038008401046
175	0.2541696142940289
176	0.3171951998231855
177	0.2869132862158215
178	0.2816033614005384
179	0.28297742521188796
180	0.2844243977162114
181	0.27083023185178723
182	0.274263558669458
183	0.26366549288564217
184	0.3591451093430367
185	0.33749034362567487
186	0.28048472872383384
187	0.32580150155280574
188	0.2796692901324658
189	0.2591383149425811
190	0.25795210265502555
191	0.2365771969532925
192	0.33448484946742457
193	0.30380291102546547
194	0.300635944165488
195	0.2854369859727002
196	0.3044260834085746
197	0.28241487447960756
198	0.34661591417079607
199	0.3342288133033148
200	0.3120165409885375
201	0.3499408366075796
202	0.2925379346033097
203	0.27192538212385053
204	0.29021139719145955
205	0.27008812081227385
206	0.26977202473258355
207	0.2504694725808448
208	0.31452733774951025
209	0.2782686897084852
210	0.28273414458767526
211	0.269828751739366
212	0.28393501197395704
213	0.27043419852313183
214	0.27046454898255723
215	0.25937713377704924
216	0.2952078078956614
217	0.2726469483112765
218	0.2796878728692114
219	0.26046899031651755
220	0.28071600031140914
221	0.2629618354531213
222	0.26088727223330105
223	0.239682398549296
