Byte	CorrelationStrength
0	0.6469512096418165
1	0.6819413788166747
2	0.6848752884798831
3	0.6956748935806268
4	0.6832389750391793
5	0.6996377060995694
6	0.7003828220257338
7	0.7102556700296474
8	0.6844688507498842
9	0.7075476208264772
10	0.705014429298449
11	0.7138275006270631
12	0.697108665304268
13	0.7159519670822259
14	0.7158111383435432
15	0.7313784399681944
16	0.6785499501147192
17	0.6742478279570783
18	0.7147051398668275
19	0.7242408487171434
20	0.6715140471140891
21	0.7227765307104069
22	0.7183641216281557
23	0.7280040801025273
24	0.6984275246390167
25	0.7010591014181016
26	0.7196216393549826
27	0.7292710125076791
28	0.7095753622565376
29	0.7290472880439397
30	0.7274441033837166
31	0.7487732936687451
32	0.6693319784756541
33	0.7070007743747408
34	0.7107493061432367
35	0.7201042575947133
36	0.7072093143431709
37	0.7205149092517711
38	0.7174413365613647
39	0.7319346219716971
40	0.7004027179716005
41	0.7214637390868511
42	0.7095154793395625
43	0.7289198665741984
44	0.7133427660380635
45	0.7261053091940928
46	0.7265171377343914
47	0.7496222180278711
48	0.683901728025538
49	0.7215803213250193
50	0.7199104483483578
51	0.7239139067808262
52	0.7161979451964418
53	0.7309353165954648
54	0.7267617196272386
55	0.742323351989851
56	0.7097015119675241
57	0.7335620450512318
58	0.7291506578143256
59	0.7391096035874664
60	0.7264243042300429
61	0.741511296875407
62	0.7444127338349134
63	0.7694187782145656
64	0.6635522887634062
65	0.698511138180053
66	0.706178943117309
67	0.716580016164842
68	0.7044385591549082
69	0.7208973303862775
70	0.7188584099951876
71	0.7275289209291107
72	0.6929748182669525
73	0.7169445987164138
74	0.7174490285803746
75	0.7259805909885862
76	0.7024930076204433
77	0.7278172145188438
78	0.7333757900633538
79	0.7468176810558557
80	0.693085249681826
81	0.7289680402254707
82	0.729276837614903
83	0.7416550767660541
84	0.7207136950581423
85	0.7373753800449456
86	0.73243150443438
87	0.747338545082476
88	0.7133104047395383
89	0.7374735625707827
90	0.7353620628169211
91	0.7466787606621699
92	0.7267961120440428
93	0.7476000316305189
94	0.7448900210891253
95	0.7655759342396264
96	0.684702890507677
97	0.7222748427943725
98	0.7279866787869933
99	0.7406723048752021
100	0.7279591239566208
101	0.744364956534427
102	0.7342680793361777
103	0.7476674596531369
104	0.7162405059599608
105	0.7400478574907953
106	0.7387978015053864
107	0.7430958420136254
108	0.7322184502084105
109	0.7518157858658443
110	0.7546338467641874
111	0.7657838305729084
112	0.7054521533145607
113	0.7427903464187186
114	0.7476414932450836
115	0.7565217269643878
116	0.7435645233676945
117	0.7584343080352507
118	0.7555621831764209
119	0.7624931594797926
120	0.7316997204375408
121	0.7001941475991547
122	0.7573716755648309
123	0.7741059073695048
124	0.7566083184033501
125	0.7781947958182811
126	0.7451328933671112
127	0.4776710343514241
128	0.04250743144330816
129	0.5673894564539862
130	0.5464639148094096
131	0.6639095686325583
132	0.5951368595769735
133	0.6644974513307914
134	0.6729908545591784
135	0.678019427588601
136	0.6453301786767209
137	0.6763693554112797
138	0.640620429830535
139	0.6888194910603356
140	0.6785538624197259
141	0.6950732373450482
142	0.6943580979928919
143	0.7082613904582769
144	0.6588302218390775
145	0.6963446565442999
146	0.6946287272523933
147	0.7084586279722829
148	0.6876761093718172
149	0.7143451792684187
150	0.7078087275879988
151	0.720986721471718
152	0.684487088509092
153	0.7090104925289914
154	0.7030729002691146
155	0.7234884961596083
156	0.6991588461438455
157	0.721932773460072
158	0.7215586496670179
159	0.7394802714436135
160	0.657749191137998
161	0.6390611213257247
162	0.6975830280240557
163	0.7158775795934992
164	0.7001750834407405
165	0.7167298184142703
166	0.713928566545798
167	0.7261798433080839
168	0.6855632265253674
169	0.7129077369184813
170	0.7086251213233771
171	0.7223071617611306
172	0.6410681484900005
173	0.7243385001104384
174	0.7212249064359388
175	0.7433043259303493
176	0.6790820053869487
177	0.7080720327083718
178	0.7141788216747839
179	0.7139464397705327
180	0.7114374902852312
181	0.7270955831513608
182	0.7223321358906104
183	0.7344106290031231
184	0.638365456123917
185	0.6612861411869783
186	0.7168843787606086
187	0.6744837520625474
188	0.7168969929730237
189	0.7382320082695428
190	0.739182844030567
191	0.76053427610214
192	0.6579649503111212
193	0.6910511465377238
194	0.6946417857608046
195	0.7102373461564631
196	0.6914198313284744
197	0.7146855398333032
198	0.651232103747945
199	0.6647656028488844
200	0.6827618810147545
201	0.6492337077168121
202	0.704312078429699
203	0.7255038588327738
204	0.704938323897888
205	0.7256342828175977
206	0.7261469679069894
207	0.7473047430481738
208	0.6804210635609282
209	0.718767074920231
210	0.7136653527204587
211	0.7269385827254797
212	0.712759464021126
213	0.7273132761957495
214	0.7273356032280972
215	0.7397670351682896
216	0.7010771136740068
217	0.7246910755442111
218	0.7184159472346235
219	0.7372443247618087
220	0.7165507435800088
221	0.7350853805829276
222	0.7357583708882509
223	0.7582496006887052
224	0.6735867263668854
225	0.648009021927537
226	0.7135983689440569
227	0.7217514999245068
228	0.702618271412026
229	0.7205025697823949
230	0.6988131475693374
231	0.7358829702383238
232	0.6942967899822644
233	0.7152362022497764
234	0.7177331042107242
235	0.7321696444470073
236	0.7134898916241919
237	0.7284616471663657
238	0.7312782833193693
239	0.750437742956641
240	0.6794452810469208
241	0.7255172573337771
242	0.7208130094982922
243	0.7313806712352318
244	0.7144319348721174
245	0.7360130127868432
246	0.7315076885535929
247	0.7453838169756734
248	0.7044027482443088
249	0.7336457350850992
250	0.7295489338650839
251	0.7412859961383199
252	0.7267180258632001
253	0.7481521585143014
254	0.7506113173608843
255	0.7671772434931345
