Byte	CorrelationStrength
0	0.9419831500998772
1	0.9590711271143093
2	0.9717059293064377
3	0.9712738548157417
4	0.9450254464130629
5	0.9708236274686697
6	0.9740297827209942
7	0.9671901645721501
8	0.9662690413802401
9	0.9722460541521615
10	0.9694023747040839
11	0.97226587350765
12	0.974215758894505
13	0.9741272163941069
14	0.9743550206111844
15	0.9742383364768546
16	0.9553326951204053
17	0.9715764534061012
18	0.9727722882921724
19	0.9718446269454166
20	0.9661815097531783
21	0.9743785749762742
22	0.9648796746515178
23	0.9749537122030996
24	0.9521318882627963
25	0.9719105595347381
26	0.9735934383220454
27	0.974535424695144
28	0.9659293753211893
29	0.9776412604206149
30	0.9685461039848721
31	0.9723572237932794
32	0.9618271055975652
33	0.9726770665164587
34	0.9705276537830164
35	0.9740872009847497
36	0.9671488196539141
37	0.971969847607885
38	0.975046060035927
39	0.9716574668267309
40	0.9686832918064955
41	0.9730890765276933
42	0.9722400371242619
43	0.9751151812408652
44	0.9729391345178661
45	0.9700203062357293
46	0.9703794776193231
47	0.9718237162290279
48	0.9628137255938489
49	0.9732719269798803
50	0.9730301067713875
51	0.971408425162295
52	0.9703516111566912
53	0.9698251405358429
54	0.9739525031334367
55	0.9721032429745363
56	0.9739353861814826
57	0.9756066114940373
58	0.9726774197140716
59	0.9727817084193195
60	0.9718597405798962
61	0.9714352807327279
62	0.9743862119171292
63	0.971171223451059
64	0.9630177961474311
65	0.970376581338851
66	0.9742773233472282
67	0.9721421705565184
68	0.9746066674573471
69	0.9750138215965014
70	0.9609103378427386
71	0.9727160676289114
72	0.9703438697434666
73	0.9725221046819474
74	0.9735465077841496
75	0.9740988625081413
76	0.969969173858071
77	0.9710603121459768
78	0.9728793502990857
79	0.9718421857731978
80	0.9573065184409895
81	0.9728377254139183
82	0.9710609892114506
83	0.9760045189277707
84	0.9730140252610806
85	0.970962203462889
86	0.948226039974113
87	0.9728408112476731
88	0.967908551771274
89	0.9688296383825492
90	0.9722968026218565
91	0.9713666559190256
92	0.9738586735485609
93	0.9737062256201809
94	0.9733984438277253
95	0.9730450537291642
96	0.9605464608033701
97	0.9709930061843375
98	0.9704587028191617
99	0.974388836085762
100	0.9695969056628909
101	0.9721430444993198
102	0.974730601198452
103	0.9746025000916058
