Byte	frequency
0	0.06446519401824978
1	0.04167483185639098
2	0.028220386336053463
3	0.029088368631218237
4	0.05785660404564079
5	0.02929485213708541
6	0.026293449130403733
7	0.032985860857588076
8	0.03407116656469167
9	0.028839394045082848
10	0.0319287261084557
11	0.028987060300646014
12	0.025220038641039933
13	0.025631094182533957
14	0.025847498687650156
15	0.02709592538550119
16	0.04529721323149398
17	0.02964831017695889
18	0.027887674951912567
19	0.029261537391706987
20	0.03305146167990644
21	0.02605777678734302
22	0.03361876794691462
23	0.025400581057453707
24	0.05049130032096783
25	0.029340183580414302
26	0.027625794794148173
27	0.025861344024096317
28	0.03505341587597968
29	0.023274752800374245
30	0.03125432568830746
31	0.028720494192692375
32	0.03921001604314703
33	0.028159145443241895
34	0.031186789574083645
35	0.026630933162864176
36	0.03296322038620406
37	0.02961031884139647
38	0.025485512419496464
39	0.02919463564485106
40	0.03078705471735973
41	0.02847486019300501
42	0.028469328400738972
43	0.026249600135400307
44	0.02713973925474439
45	0.029548463376830127
46	0.02964269327591296
47	0.028136120109756458
48	0.03900067612019164
49	0.02669419437228978
50	0.028888409772271355
51	0.030007500553743596
52	0.029185254469167907
53	0.030469526712494498
54	0.02736411667578108
55	0.030118826391472623
56	0.02681939938005348
57	0.025367579124720464
58	0.029488771966878925
59	0.028835593608305836
60	0.030376976721966473
61	0.029972135407539114
62	0.02650273683805188
63	0.030491124875164605
64	0.038737269113383974
65	0.0315077000191514
66	0.02644058582007714
67	0.030394902116081812
68	0.025959964433199804
69	0.026068928451197276
70	0.04026138664489521
71	0.02955531428362352
72	0.029676414728529003
73	0.029200704142720663
74	0.02646895061220756
75	0.02760928090273949
76	0.031092788387267888
77	0.030882230096668985
78	0.027859890363574474
79	0.02916758096357506
80	0.04427178888647584
81	0.026883502934207628
82	0.02963435874037921
83	0.026176250047232275
84	0.027590737750996495
85	0.03035717338301715
86	0.04765354197919579
87	0.029214529662688175
88	0.03231487996430618
89	0.03166190722298275
90	0.02765424341098149
91	0.03057301693467698
92	0.028329704500647448
93	0.028440050163609
94	0.02941058437928028
95	0.028550149955367244
96	0.04182003524865823
97	0.02971492498007513
98	0.030427963467731134
99	0.027015071678368
100	0.03147194110175678
101	0.029908358912842603
102	0.02738962374114064
103	0.026808616335921454
104	0.03144498826678684
105	0.028293565862968904
106	0.02789006641589197
107	0.02591091683828928
108	0.03318399174300808
109	0.029115246996709736
110	0.027545150940357564
111	0.026540614739377976
112	0.04926620001615688
113	0.030993089164371383
114	0.032475547714272836
115	0.029729608468609725
116	0.029674230399304023
117	0.02829156203011459
118	0.03951155439839161
119	0.034226707056907606
120	0.03297971244512531
121	0.03401817377717339
122	0.03092762091334346
123	0.02960433923433842
124	0.03110821661001207
125	0.038743561638973835
126	0.05434468544129656
127	0.28638749092956234
128	0.9878673622466825
129	0.1355181779628964
130	0.09661173055679032
131	0.09067044247919806
132	0.0998250414085313
133	0.07078849297486052
134	0.09180107373170364
135	0.06597955012626469
136	0.08240235958259666
137	0.07176587032480208
138	0.058206951319304964
139	0.058924177384411476
140	0.06204884420433566
141	0.07877609034218258
142	0.04745441375455028
143	0.06606114139397484
144	0.07106962344471002
145	0.05592868389365552
146	0.051805953575870714
147	0.05247426760523482
148	0.06188352476845818
149	0.06051952783388178
150	0.07033895495330877
151	0.04761056847839057
152	0.06024470262231174
153	0.042411926375996875
154	0.04161602715299166
155	0.041236367020948815
156	0.04581842225827884
157	0.036070580998517676
158	0.046304522904453756
159	0.03569391757947125
160	0.21198201931189808
161	0.04470430579452281
162	0.05292915654086806
163	0.03927088217333264
164	0.053722332143837995
165	0.03368824526586571
166	0.036364141346865074
167	0.03661882570818113
168	0.05278754151741662
169	0.044214553929758524
170	0.04025761617612428
171	0.03369336320569756
172	0.06035304286246248
173	0.04731777974562688
174	0.07587257117247538
175	0.05387089348991071
176	0.07237843184895097
177	0.05245252188158174
178	0.051077476680671634
179	0.043346221333398535
180	0.04608189325415442
