Byte	frequency
0	0.30955673168087194
1	0.2985529250105777
2	0.31346083652482987
3	0.3155819358365097
4	0.30543543454263966
5	0.3084189433470567
6	0.3180163824453086
7	0.31325904811914307
8	0.30774851572657863
9	0.3071188128250247
10	0.3147019497512038
11	0.3184318434093277
12	0.30482249255750177
13	0.3092377395190172
14	0.31160707546881533
15	0.3188333230471605
16	0.3015949241293375
17	0.30950066966292084
18	0.3168492631523062
19	0.3113829475116898
20	0.30153998308185115
21	0.30343484073333155
22	0.31929423936313145
23	0.31148280697139535
24	0.29936630187821717
25	0.3010106660239168
26	0.31995150205815176
27	0.3140213677428417
28	0.3150490827848883
29	0.3110331055910033
30	0.3129143904708231
31	0.31585883963883976
32	0.3096365600794451
33	0.3047552329827279
34	0.3099092065544971
35	0.32173191447813587
36	0.31079406910441615
37	0.31388551117642416
38	0.3170566213820361
39	0.31480438544580963
40	0.2982734672349609
41	0.3071590005402526
42	0.31022541110495044
43	0.3129325458838465
44	0.31188385514154204
45	0.3156672323186834
46	0.31141867123764944
47	0.32439701678555616
48	0.3115943610714327
49	0.30485550447140936
50	0.31105629669978624
51	0.3140691224329311
52	0.31348076483899917
53	0.3200965247060109
54	0.3210772917546081
55	0.3176845457872572
56	0.2960959447720792
57	0.30667811049114274
58	0.30886658818568663
59	0.3153171608614895
60	0.3172679777902089
61	0.31581364959928127
62	0.3245490627839199
63	0.3208495961637595
64	0.302523805095895
65	0.32850453102906874
66	0.30849318522922675
67	0.3294401882464361
68	0.3193240131905268
69	0.3251836726118491
70	0.31097504969918194
71	0.3166495579915981
72	0.3028731757955005
73	0.3065061844964887
74	0.299521971591504
75	0.31488385170792155
76	0.3051846493718857
77	0.31546400919233214
78	0.3121044084115409
79	0.3193851849773542
80	0.3118459101188005
81	0.31592085761640604
82	0.312508518227324
83	0.32171409774699633
84	0.31104603042875567
85	0.31639042940615303
86	0.31183198606964974
87	0.3229071969927811
88	0.3082392715513675
89	0.3144097136458622
90	0.3189577319813232
91	0.33570255383619674
92	0.30230594134259897
93	0.3159657525908088
94	0.3189179540418595
95	0.32860405011038896
96	0.3139139366820658
97	0.3209035156054318
98	0.3298275447832549
99	0.32358384499673276
100	0.30478439153458387
101	0.30258122519586916
102	0.3147255062545124
103	0.3131782159649964
104	0.31647403658228196
105	0.3086507157034428
106	0.31048035486012193
107	0.31831445247779894
108	0.3158031003564058
109	0.32053762728480645
110	0.30266504457655996
111	0.32810396328257485
112	0.3296028900576454
113	0.3359349490327155
114	0.30173691427190186
115	0.31487477880561676
116	0.31056412306883946
117	0.3146154235315531
118	0.32601527513637296
119	0.3102768686813688
120	0.3308804198056475
121	0.3032378666031631
122	0.30882552422698756
123	0.31863865721802015
124	0.32127486867136135
125	0.3223412580958821
126	0.32331692024970365
127	0.3864672926295247
128	0.9979322744497873
129	0.34140486001033676
130	0.3185797484392883
131	0.36474121965165934
132	0.33898881672610276
133	0.31591560604778207
134	0.3376078711350948
135	0.3161066848234147
136	0.33246000464567094
137	0.3109180562922216
138	0.31522701206180637
139	0.30790656480264395
140	0.31047864217292304
141	0.3118789919500765
142	0.3095650831860662
143	0.32027547195439265
144	0.3342898319443549
145	0.30475308535461854
146	0.3142664290205455
147	0.30387773089455744
148	0.3450032007722415
149	0.3088970575648181
150	0.3159713198955284
151	0.3137071209872326
152	0.3039516076012019
153	0.30549561627800564
154	0.3256347891760576
155	0.31313072383287593
156	0.3049552258603374
157	0.3144238437687198
158	0.3132027060272308
159	0.32383501688954175
160	0.33101398933052145
161	0.3324755329950359
162	0.31618869957517054
163	0.30251612507581527
164	0.3111012104597676
165	0.31025002628784926
166	0.3011631197221512
167	0.3057729312842366
168	0.3195451081192187
169	0.30860066982993234
170	0.30283505453311593
171	0.3042315935804089
172	0.3188477117669745
173	0.31241012658286904
174	0.3476655732046139
175	0.3780252604617681
176	0.32291910939525875
177	0.31284403284058027
178	0.30767209495214753
179	0.31353383469267687
180	0.32205522779082957
181	0.3128027512348092
182	0.3166055835622257
183	0.319172037221408
184	0.3202091937801087
185	0.3080423435323145
186	0.3186443274133575
187	0.3103218979455184
188	0.32551906759358806
189	0.3084759214909072
190	0.32166228350419046
191	0.32148568168078884
192	0.30529338701099396
193	0.3081174829602946
194	0.3055879775772656
195	0.30753655579490774
196	0.3134658086847101
197	0.31503995293955395
198	0.3088282013961331
199	0.31048221814883437
200	0.30947321150008494
201	0.31627126780012227
202	0.3110862005615587
203	0.34343363535554056
204	0.31311205975140194
205	0.3128139361180533
206	0.31558745973182545
207	0.31439849857993857
208	0.3295801174906502
209	0.3130358177535026
210	0.312336230787367
211	0.31262603950363516
212	0.3101536550431357
213	0.31297126240754103
214	0.31595741774306924
215	0.307749338055708
216	0.3079573198280667
217	0.3238029643366093
218	0.31601556812151005
219	0.3144594795205483
220	0.3078190594020915
221	0.31235308352936275
222	0.32198682234032394
223	0.3332169836911944
224	0.3015081002814707
225	0.328316628665273
226	0.3057766926950797
227	0.3161901145010834
228	0.35371539769123905
229	0.3874782217220039
230	0.3110276110033081
231	0.3197527588276902
232	0.313497970430946
233	0.37221782706595835
234	0.317801275319374
235	0.32463883494005674
236	0.3933214485730248
237	0.3470619520036847
238	0.3330830542090176
239	0.34746542320524326
240	0.3490932037426731
241	0.3067071195991862
242	0.3494401465187041
243	0.4011555932587779
244	0.3583001795651396
245	0.32389064690723424
246	0.32337426133150354
247	0.30936518549776376
248	0.3535824132128477
249	0.321341058927611
250	0.3122743396631542
251	0.31376530934675617
252	0.3263777100944483
253	0.31390842739195995
254	0.31870470902110976
255	0.32663306992608454
