Byte	CorrelationStrength
0	0.6988356538929598
1	0.712286631412506
2	0.6950584819747243
3	0.6922129448407521
4	0.7037366760324966
5	0.6974767701579583
6	0.6871239813860855
7	0.69288712120896
8	0.7052730428011217
9	0.6996271710203134
10	0.6879968086117855
11	0.6899046733219231
12	0.7026981597082541
13	0.6952046081644967
14	0.6952816619478648
15	0.6859439627543746
16	0.7108670220193738
17	0.7018605451064809
18	0.6920587150737042
19	0.6984209200986138
20	0.7059041746074408
21	0.7028449304765116
22	0.6904529630521876
23	0.6977383623490983
24	0.7137376845033903
25	0.707796531480276
26	0.6868498148082298
27	0.6958489184653853
28	0.6960353624762232
29	0.6951269406902042
30	0.6938440386310378
31	0.687601833811257
32	0.6978978304187314
33	0.7059966875700169
34	0.6985452809520606
35	0.6831175993267593
36	0.6962713933983407
37	0.6908865468417497
38	0.6933937378106019
39	0.6912112903224038
40	0.7078544675681793
41	0.6978588071819263
42	0.6985338600600284
43	0.6883616648328735
44	0.6952623776612197
45	0.6904779011004525
46	0.6940148581335074
47	0.6844958809813831
48	0.6997102611173209
49	0.702701711069363
50	0.6955430113613544
51	0.6904972652975923
52	0.6957873168095674
53	0.6869894328762244
54	0.6891699728828762
55	0.6890071016532718
56	0.7126857356406182
57	0.7079479677591756
58	0.6985299408946708
59	0.6902562628444145
60	0.6872440737350761
61	0.6917527685674361
62	0.6799335782397287
63	0.6811944718492736
64	0.7049725676185392
65	0.678106806302127
66	0.6981774461882545
67	0.6722937514422852
68	0.6851016064717472
69	0.6811783874858971
70	0.6953696666198299
71	0.6861740580246755
72	0.7090212381286604
73	0.7034044159675134
74	0.7057040016584166
75	0.6960939329601373
76	0.7051823188754438
77	0.690561197988808
78	0.6974903670911803
79	0.6864299017735899
80	0.6966969025077338
81	0.6935495022789604
82	0.6922209954814054
83	0.6867507780191369
84	0.6952322524558875
85	0.6898809864053893
86	0.6939039651195499
87	0.6872129009382766
88	0.697932591304478
89	0.6928709300418124
90	0.6918394032200131
91	0.672940285687083
92	0.7074176401163367
93	0.6938978424967521
94	0.6865659210746443
95	0.6719006796035624
96	0.6858133822339059
97	0.6810027339170285
98	0.6751503430334331
99	0.6798797287186402
100	0.7086342358652994
101	0.7075643496720248
102	0.6946287013377835
103	0.6938561209671996
104	0.6906749228239769
105	0.6978476333792859
106	0.6957072349830078
107	0.6883883300777193
108	0.6871259138935637
109	0.6897663753065689
110	0.7070427237543673
111	0.6768144474573965
112	0.6699122920883684
113	0.665590687628933
114	0.7055992548130814
115	0.6937483020296802
116	0.6961180080868515
117	0.6895921639255692
118	0.6795314205580096
119	0.6973794179243198
120	0.6659309885574853
121	0.7061348281909706
122	0.69889926387397
123	0.6860545217256393
124	0.6777582023282873
125	0.679085793159609
126	0.6766664735746278
127	0.6101126949842931
128	0.0012856792082434538
129	0.6593254473919209
130	0.6909014032137988
131	0.6339024350088951
132	0.6700726786164326
133	0.6915090403096894
134	0.6677060077162648
135	0.6868227281828114
136	0.6760918210992428
137	0.7028924697138523
138	0.692192718940573
139	0.6983453613942924
140	0.6925171474616401
141	0.69573163773261
142	0.697605519827991
143	0.6834286036618799
144	0.6774641852155072
145	0.7052490012538427
146	0.697520573975474
147	0.7046999049030888
148	0.6604363998218581
149	0.6986773235425309
150	0.6940688391902051
151	0.6925252351596239
152	0.6987027280173498
153	0.703604697483603
154	0.6829032298806176
155	0.6966481992915445
156	0.7010981235215377
157	0.6936937556362129
158	0.6955963917608866
159	0.6785134505263364
160	0.6745138789559341
161	0.6762085554980406
162	0.6951423876081906
163	0.7075001770250898
164	0.6965269405630026
165	0.6985454626879571
166	0.7074467681499685
167	0.6996263948447251
168	0.6853062101217812
169	0.6983322613490855
170	0.700376737268966
171	0.7047561011364625
172	0.6914917804061279
173	0.696261642942617
174	0.6589269718726704
175	0.6237199586894717
176	0.6822813539828662
177	0.6930573804439294
178	0.6985902090676493
179	0.6948813701982636
180	0.6860842695479292
181	0.6925413839013395
182	0.6890832194651757
183	0.6865401767005515
184	0.684972675790316
185	0.7011904361440443
186	0.6892190963297473
187	0.6979821035457611
188	0.6854213290796121
189	0.6985847684493747
190	0.6866126370212379
191	0.6788345446329735
192	0.704287831139773
193	0.7002872199769471
194	0.7035828825505956
195	0.6994739613742781
196	0.6968994614403526
197	0.6901619484721746
198	0.6971467774148812
199	0.695822903522555
200	0.6993682725743308
201	0.688641900397268
202	0.6931661005176702
203	0.6625670390302627
204	0.6972012361099124
205	0.695435168468835
206	0.6917924710716854
207	0.6913886831389011
208	0.6760765770151186
209	0.6938144231647316
210	0.6944388333262314
211	0.6969294182085233
212	0.6976181576820223
213	0.6902498087210029
214	0.6907061333543414
215	0.6954604762879114
216	0.7007593125775348
217	0.6841409303999594
218	0.6925780981889327
219	0.6928024824460202
220	0.70136931303029
221	0.6946345772297371
222	0.6878541981027754
223	0.6673067959480223
224	0.7109073340542696
225	0.6786838898304781
226	0.7007176384023002
227	0.689873483944148
228	0.6510643989780804
229	0.6148433126526486
230	0.6967669063356196
231	0.6896935203216193
232	0.6958198402675634
233	0.6320922263112845
234	0.6889852858387495
235	0.6860897976709519
236	0.610072764435751
237	0.6611195732011511
238	0.6756108558506001
239	0.654883011213009
240	0.6577969598125442
241	0.700194766327132
242	0.6615581507720748
243	0.6009468136832985
244	0.6466837895732634
245	0.6826246182657085
246	0.684356306437582
247	0.6969584779763414
248	0.6487902158100642
249	0.6870624464832047
250	0.6953912238228085
251	0.6960853295473172
252	0.6784845480089619
253	0.6913482901820311
254	0.6830907459029958
255	0.6737930539465864
